SHINER,HOME SPUN,CREAM ALE,6.8,SHINER,TX,0,0,0,0
Shorts Brewing,Huma Lumpa,IPA,7.7,Bellaire,Mi,0,0,0,0
Shorts Brewing,Soft Parade,Fruit / Vegetable Bee,7,Bellaire,Mi,0,0,0,0
Shorts Brewing,Good Humans,American Brown,9.15,Bellaire,Mi,0,0,0,0
Shorts Brewing,Cup a Joe,Milk / sweet stout,8,Bellaire,Mi,0,0,0,0
Sierra Nevada,Torpedo,Am. IPA,7.2,Chico,CA,0,0,0,0
Sierra Nevada,Pale Ale,APA,5.6,Chico,CA,0,0,0,0
Sierra Nevada,Side Car,APA,5.6,Chico,CA,0,0,0,0
Sierra Nevada,Tropical Torpedo,IPA,6.7,Chico,CA,0,0,0,0
Sierra Nevada,Golden IPA,Am. IPA,6.5,Chico,CA,0,0,0,0
Sixpoint,Resin,Double IPA,9.1,Brooklyn,NY,0,0,0,0
Sixpoint,Hi Res,Double IPA,10.5,Brooklyn,NY,0,0,0,0
Sixpoint,Global Warmer,Amber,7,Brooklyn,NY,0,0,0,0
Sixpoint,Crisp,Pilsener,5.4,Brooklyn,NY,0,0,0,0
SMUTTYNOSE,PEACH WEISSE,BERLINER WEISSE,4.9,HAMPTON,NH,0,0,0,0
SMUTTYNOSE,OLD BROWN DOG,AMERICAN BROWN,6.7,HAMPTON,NH,0,0,0,0
Southern Tier,2X IPA,DIPA,8.2,Lakewood,NY,0,0,0,0
Southern Tier,Where the Helles Summer,Helles,4.6,Lakewood,NY,0,0,0,0
Southern Tier,Creme Brulee,Milk Stout,10,Lakewood,NY,0,0,0,0
Southern Tier,Imperial Ginger beer,Ginger Beer,8.5,Lakewood,NY,0,0,0,0
Sprecher,Black Bavarian,Schwartz bier,5.86,Glendale,WI,0,0,0,0
Sprecher,Malt Duck,Red Grape,5.9,Glendale,WI,0,0,0,0
Stone,Ripper,APA,5.7,Escondido,CA,0,0,0,0
Stone,Pataskala,Red IPA,7.3,Escondido,CA,0,0,0,0
Stone,Delicious,Am. IPA,7.7,Escondido,CA,0,0,0,0
Stone,12th anni,Choco Oat Stout,8.1,Escondido,CA,0,0,0,0
Stone,2014 IRS,Russ. Imp Stout,10.6,Escondido,CA,0,0,0,0
Stillwater,Stillwater,IPA,6,Baltimore,MD,0,0,0,0
Stillwater,On Fleek,Imp. Stout,13,Baltimore,MD,0,0,0,0
Stillwater,Extra Dry,Sake Saison,4.2,Baltimore,MD,0,0,0,0
Streetside,Oh Shoot!,NE IPA,0,Cincinnati,OH,0,0,0,0
Streetside,Comedy of Errors,Tart Pale Ale with Ap,5.1,Cincinnati,OH,0,0,0,0
Streetside,Super Simple,APA,5.6,Cincinnati,OH,0,0,0,0
Streetside,"Too Sweet Me, Bro",Sweet Stout,0,Cincinnati,OH,0,0,0,0
Sweetwater,420,American Pale Ale,5.4,Atlanta,GA,0,0,0,0
Sweetwater,Grass Monkey,Pale Wheat,5.4,Atlanta,GA,0,0,0,0
Tafts Ale House,Gavel Banger,Am. IPA,7,Cincinnati,OH,0,0,0,0
Tafts Ale House,Maverick,Choco. Porter,5.4,Cincinnati,OH,0,0,0,0
Tafts Ale House,27 Lager,Helles Lager,4.7,Cincinnati,OH,0,0,0,0
Tafts Ale House,Trial Experimental,APA,6.4,Cincinnati,OH,0,0,0,0
Tap and Screw,All Jacked Up,Vanilla Coffee Porter,5.7,Cincinnati,OH,0,0,0,0
Tap and Screw,"Cremerick, Dry Hopped Cr",Cream Ale,5,Cincinnati,OH,0,0,0,0
Tap and Screw,Golden Mallet,Belgian Golden Stron,9.6,Cincinnati,OH,0,0,0,0
Tap and Screw,Dr Kool,IPA,6.8,Cincinnati,OH,0,0,0,0
Terrapin,HI 5,Am. IPA,5.9,Athens,GA,0,0,0,0
Terrapin,Luau Krunkles,IPA,6.5,Athens,GA,0,0,0,0
Terrapin,Moo Hoo,Milk Stout,6,Athens,GA,0,0,0,0
Thirsty Dog,Wulver,Scotch Ale,12,Akron,OH,0,0,0,0
THIRSTY DOG,MAPLE PORTER,BOURBON BARREL,7,AKRON,OH,0,0,0,0
THIRSTY DOG,CERBERUS,BELGIAN TRIPEL,10,AKRON,OH,0,0,0,0
THIRSTY DOG,SCARLET O'HOPPY,AMERICAN IPA,6.3,AKRON,OH,0,0,0,0
THIRSTY DOG,BERLINER WEISSE,BERLINER WEISSE,6,AKRON,OH,0,0,0,0
TRAVELER,ALOHA,PINEAPPLE SHAND,4.4,BURLINGTON,VT,0,0,0,0
TRAVELER,ILLUSIVE,GRAPEFRUIT,4.4,BURLINGTON,VT,0,0,0,0
Troges,Perpetual,Ipa,7.5,Hershey,PA,0,0,0,0
Troges,Nugget Nectar,Am. Red,7.5,Hershey,PA,0,0,0,0
Troges,Impending Decent,APA,5.2,Hershey,PA,0,0,0,0
UINTA BREWING,HOP NOSH,IPA,7,SALT LAKE CITY,UT,0,0,0,0
UINTA BREWING,HOP NOSH TANGERINE,IPA,7.3,SALT LAKE CITY,UT,0,0,0,0
UINTA BREWING,DETOUR,DOUBLE IPA,9.5,SALT LAKE CITY,UT,0,0,0,0
UINTA BREWING,MONKSHINE,BELGIAN BLONDE A,6.8,SALT LAKE CITY,UT,0,0,0,0
Urban Artifact,Finn,Berliner Wissbier,5.4,Cincinnati,OH,0,0,0,0
Urban Artifact,Pickle Gose,American Wild,5.5,Cincinnati,OH,0,0,0,0
Urban Artifact,Sliderule,Choco Ras. Gose,0,Cincinnati,OH,0,0,0,0
Urban Artifact,The Gadget,Brett IPA,7.3,Cincinnati,OH,0,0,0,0
Victory,Tart ten,American Wild,10,Downingtown,PA,0,0,0,0
VICTORY BREWING,SOUR MONKEY,SOUR BRETT TRIPE,9.5,DOWNINGTOWN,PA,0,0,0,0
VICTORY BREWING,HOP RANCH,IMPERIAL IPA,9,DOWNINGTOWN,PA,0,0,0,0
VICTORY BREWING,21ST BIRTHDAY IPA,IPA,6.1,DOWNINGTOWN,PA,0,0,0,0
VICTORY BREWING,DIRT WOLF,IMPERIAL IPA,8.7,DOWNINGTOWN,PA,0,0,0,0
Virtue,Michigan Brut,Cider,6.7,Fennville,MI,0,0,0,0
Virtue,Mitten,Cherry Cider,6.5,Fennville,MI,0,0,0,0
Virtue,Percheron,Cider,5.5,Fennville,MI,0,0,0,0
Warped Wing,Gamma Bomb,IPA,7.2,Dayton,OH,0,0,0,0
Warped Wing,Jolly Tar,Oatmeal Rasin Rye,5.7,Dayton,OH,0,0,0,0
Warped Wing,Baltic Argonaut,Baltic Porter,11.5,Dayton,OH,0,0,0,0
Warped Wing,EXP 09326,DIPA,0,Dayton,OH,0,0,0,0
West 6th,IPA,IPA,7,Lexington,KY,0,0,0,0
West 6th,Snake Eye Imperial Sout,Imp. Stout,11,Lexington,KY,0,0,0,0
West 6th,Pennyrile,Pale,6,Lexington,KY,0,0,0,0
Weyerbacher,Tiny,IPA,5.9,Easton,PA,0,0,0,0
Weyerbacher,Merry Monks,Tripel,9.3,Easton,PA,0,0,0,0
Weyerbacher,Quad,Quadrupel,11.8,Easton,PA,0,0,0,0
Weyerbacher,Blithering Idiot,Eng. Barley Wine,11.1,Easton,PA,0,0,0,0
Wooden Cask,Yorkshire,English Ordinary Ale,4.4,Newport,KY,0,0,0,0
Wooden Cask,7th Street Runoff,English Brown Ale,5.2,Newport,KY,0,0,0,0
Wooden Cask,Newporter,English Porter,5,Newport,KY,0,0,0,0
Wooden Cask,Reformation,Scottish Stout,7,Newport,KY,0,0,0,0
Woodburn,Han Solo,American Blonde,4,Cincinnati,OH,0,0,0,0
Woodburn,Cedar,IPA,6.8,Cincinnati,OH,0,0,0,0
Woodburn,Chocolate Cherry,Stout,9.3,Cincinnati,OH,0,0,0,0
WOODCHUCK,AMBER,HARD CIDER,5,MIDDLEBURY,VT,0,0,0,0
WOODCHUCK,GUMPTION,DRY CIDER,5,MIDDLEBURY,VT,0,0,0,0
WOODCHUCK,SEMI DRY,SEMI DRY CIDER,5,MIDDLEBURY,VT,0,0,0,0
WOODCHUCK,WINTER CIDER,OAK AGED CIDER W,5,MIDDLEBURY,VT,0,0,0,0
Wyders,Prickley Pear,Cider,5,Middlebury,VT,0,0,0,0
Wyders,Reposado,BA Cider,6.9,Middlebury,VT,0,0,0,0
Wyndridge,Cranberry Cider,Cider,6,Dallastown,PA,0,0,0,0
Wyndridge,Barn Dog,Brown,5.5,Dallastown,PA,0,0,0,0
Wyndridge,Hopped cider,Cider,6,Dallastown,PA,0,0,0,0
Yellow Springs Brewin,First Lost Episode,Belgian Fruit beer,4.9,Yellow Springs,OH,0,0,0,0
Yellow Springs Brewin,Night Saison,Dark Saison,7,Yellow Springs,OH,0,0,0,0
Yellow Springs Brewin,Springer,Golden Ale,5.4,Yellow Springs,OH,0,0,0,0
Zaftig Brewing,Hazy Miss Daisy,Am. IPA,7,Columbus,OH,0,0,0,0
Zaftig Brewing,Bam Ba Lam,Breakfast Stout,10,Columbus,OH,0,0,0,0
